InstrumentID, TradingDay, UpdateTime, UpdateMillisec, LastPrice
ag2012,20200617,23:39:07,0,4240
ag2012,20200617,23:39:07,500,4240
ag2012,20200617,23:39:08,0,4240
ag2012,20200617,23:39:08,500,4240
ag2012,20200617,23:39:09,0,4241
ag2012,20200617,23:39:09,500,4241
ag2012,20200617,23:39:10,0,4241
ag2012,20200617,23:39:10,500,4241
ag2012,20200617,23:39:11,0,4241
ag2012,20200617,23:39:11,500,4240
ag2012,20200617,23:39:12,0,4241
ag2012,20200617,23:39:12,500,4241
ag2012,20200617,23:39:13,0,4241
ag2012,20200617,23:39:13,500,4241
ag2012,20200617,23:39:14,0,4241
ag2012,20200617,23:39:14,500,4241
ag2012,20200617,23:39:15,0,4240
ag2012,20200617,23:39:15,500,4240
ag2012,20200617,23:39:16,500,4241
ag2012,20200617,23:39:17,0,4241
ag2012,20200617,23:39:17,500,4241
ag2012,20200617,23:39:18,0,4241
ag2012,20200617,23:39:18,500,4241
ag2012,20200617,23:39:19,0,4241
ag2012,20200617,23:39:19,500,4241
ag2012,20200617,23:39:20,0,4241
ag2012,20200617,23:39:20,500,4241
ag2012,20200617,23:39:21,0,4241
ag2012,20200617,23:39:21,500,4241
ag2012,20200617,23:39:22,0,4241
ag2012,20200617,23:39:22,500,4240
ag2012,20200617,23:39:23,0,4241
ag2012,20200617,23:39:23,500,4241
ag2012,20200617,23:39:24,0,4241
ag2012,20200617,23:39:24,500,4241
ag2012,20200617,23:39:25,0,4241
ag2012,20200617,23:39:25,500,4240
ag2012,20200617,23:39:26,0,4241
ag2012,20200617,23:39:26,500,4241
ag2012,20200617,23:39:27,0,4240
ag2012,20200617,23:39:27,500,4241
ag2012,20200617,23:39:28,0,4240
ag2012,20200617,23:39:28,500,4240
ag2012,20200617,23:39:29,0,4241
ag2012,20200617,23:39:29,500,4241
ag2012,20200617,23:39:30,0,4240
ag2012,20200617,23:39:30,500,4240
ag2012,20200617,23:39:31,0,4240
ag2012,20200617,23:39:31,500,4240
ag2012,20200617,23:39:32,0,4240
ag2012,20200617,23:39:32,500,4240
ag2012,20200617,23:39:33,0,4240
ag2012,20200617,23:39:33,500,4240
ag2012,20200617,23:39:34,0,4240
ag2012,20200617,23:39:34,500,4241
ag2012,20200617,23:39:35,0,4241
ag2012,20200617,23:39:35,500,4241
ag2012,20200617,23:39:36,0,4241
ag2012,20200617,23:39:36,500,4241
ag2012,20200617,23:39:37,500,4241
ag2012,20200617,23:39:38,0,4241
ag2012,20200617,23:39:38,500,4240
ag2012,20200617,23:39:39,0,4240
ag2012,20200617,23:39:39,500,4240
ag2012,20200617,23:39:40,0,4241
ag2012,20200617,23:39:40,500,4241
ag2012,20200617,23:39:41,0,4240
ag2012,20200617,23:39:41,500,4240
ag2012,20200617,23:39:42,0,4241
ag2012,20200617,23:39:42,500,4241
ag2012,20200617,23:39:43,0,4241
ag2012,20200617,23:39:43,500,4240
ag2012,20200617,23:39:44,0,4240
ag2012,20200617,23:39:44,500,4240
ag2012,20200617,23:39:45,0,4240
ag2012,20200617,23:39:45,500,4241
ag2012,20200617,23:39:46,0,4241
ag2012,20200617,23:39:46,500,4241
ag2012,20200617,23:39:47,0,4241
ag2012,20200617,23:39:47,500,4241
ag2012,20200617,23:39:48,0,4241
ag2012,20200617,23:39:48,500,4241
ag2012,20200617,23:39:49,0,4241
ag2012,20200617,23:39:49,500,4241
ag2012,20200617,23:39:50,0,4241
ag2012,20200617,23:39:50,500,4241
ag2012,20200617,23:39:51,0,4242
ag2012,20200617,23:39:51,500,4242
ag2012,20200617,23:39:52,0,4241
ag2012,20200617,23:39:52,500,4241
ag2012,20200617,23:39:53,0,4241
ag2012,20200617,23:39:53,500,4241
ag2012,20200617,23:39:54,0,4241
ag2012,20200617,23:39:54,500,4242
ag2012,20200617,23:39:55,0,4242
ag2012,20200617,23:39:55,500,4242
ag2012,20200617,23:39:56,0,4242
ag2012,20200617,23:39:56,500,4242
ag2012,20200617,23:39:57,0,4242
ag2012,20200617,23:39:57,500,4242
ag2012,20200617,23:39:58,0,4242
ag2012,20200617,23:39:58,500,4242
ag2012,20200617,23:39:59,0,4242
ag2012,20200617,23:39:59,500,4242
ag2012,20200617,23:40:00,0,4242
ag2012,20200617,23:40:00,500,4242
ag2012,20200617,23:40:01,0,4242
ag2012,20200617,23:40:01,500,4241
ag2012,20200617,23:40:02,0,4241
ag2012,20200617,23:40:02,500,4241
ag2012,20200617,23:40:03,500,4241
ag2012,20200617,23:40:04,0,4241
ag2012,20200617,23:40:04,500,4242
ag2012,20200617,23:40:05,0,4242
ag2012,20200617,23:40:05,500,4242
ag2012,20200617,23:40:06,0,4242
ag2012,20200617,23:40:06,500,4241
ag2012,20200617,23:40:07,0,4241
ag2012,20200617,23:40:07,500,4241
ag2012,20200617,23:40:08,0,4242
ag2012,20200617,23:40:08,500,4242
ag2012,20200617,23:40:09,0,4242
ag2012,20200617,23:40:09,500,4242
ag2012,20200617,23:40:10,0,4242
ag2012,20200617,23:40:10,500,4242
ag2012,20200617,23:40:11,0,4242
ag2012,20200617,23:40:11,500,4242
ag2012,20200617,23:40:12,0,4242
ag2012,20200617,23:40:12,500,4241
ag2012,20200617,23:40:13,0,4241
ag2012,20200617,23:40:13,500,4242
ag2012,20200617,23:40:14,0,4241
ag2012,20200617,23:40:14,500,4241
ag2012,20200617,23:40:15,0,4241
ag2012,20200617,23:40:15,500,4241
ag2012,20200617,23:40:16,0,4241
ag2012,20200617,23:40:16,500,4241
ag2012,20200617,23:40:17,0,4241
ag2012,20200617,23:40:17,500,4241
ag2012,20200617,23:40:18,0,4241
ag2012,20200617,23:40:18,500,4241
ag2012,20200617,23:40:19,0,4241
ag2012,20200617,23:40:19,500,4241
ag2012,20200617,23:40:20,0,4241
ag2012,20200617,23:40:20,500,4241
ag2012,20200617,23:40:21,0,4241
ag2012,20200617,23:40:21,500,4241
ag2012,20200617,23:40:22,0,4241
ag2012,20200617,23:40:22,500,4241
ag2012,20200617,23:40:23,0,4241
ag2012,20200617,23:40:23,500,4241
ag2012,20200617,23:40:24,0,4242
ag2012,20200617,23:40:24,500,4241
ag2012,20200617,23:40:25,0,4241
ag2012,20200617,23:40:25,500,4241
ag2012,20200617,23:40:26,0,4241
ag2012,20200617,23:40:26,500,4241
ag2012,20200617,23:40:27,0,4241
ag2012,20200617,23:40:27,500,4241
ag2012,20200617,23:40:28,0,4241
ag2012,20200617,23:40:28,500,4241
ag2012,20200617,23:40:29,0,4241
ag2012,20200617,23:40:29,500,4241
ag2012,20200617,23:40:30,0,4241
ag2012,20200617,23:40:30,500,4241
ag2012,20200617,23:40:31,0,4241
ag2012,20200617,23:40:31,500,4241
ag2012,20200617,23:40:32,0,4241
ag2012,20200617,23:40:32,500,4241
ag2012,20200617,23:40:33,0,4241
ag2012,20200617,23:40:33,500,4241
ag2012,20200617,23:40:34,0,4241
ag2012,20200617,23:40:34,500,4241
ag2012,20200617,23:40:35,0,4241
ag2012,20200617,23:40:35,500,4241
ag2012,20200617,23:40:36,0,4241
ag2012,20200617,23:40:36,500,4241
ag2012,20200617,23:40:37,0,4241
ag2012,20200617,23:40:37,500,4241
ag2012,20200617,23:40:38,0,4241
ag2012,20200617,23:40:38,500,4241
ag2012,20200617,23:40:39,0,4240
ag2012,20200617,23:40:39,500,4240
ag2012,20200617,23:40:40,0,4241
ag2012,20200617,23:40:40,500,4241
ag2012,20200617,23:40:41,0,4241
ag2012,20200617,23:40:41,500,4241
ag2012,20200617,23:40:42,0,4241
ag2012,20200617,23:40:42,500,4241
ag2012,20200617,23:40:43,0,4241
ag2012,20200617,23:40:43,500,4241
ag2012,20200617,23:40:44,500,4241
ag2012,20200617,23:40:45,0,4241
ag2012,20200617,23:40:45,500,4241
ag2012,20200617,23:40:46,500,4241
ag2012,20200617,23:40:47,0,4241
ag2012,20200617,23:40:47,500,4241
ag2012,20200617,23:40:48,0,4241
ag2012,20200617,23:40:48,500,4241
ag2012,20200617,23:40:49,500,4241
ag2012,20200617,23:40:50,0,4241
ag2012,20200617,23:40:50,500,4241
ag2012,20200617,23:40:51,0,4241
ag2012,20200617,23:40:51,500,4241
ag2012,20200617,23:40:52,0,4241
ag2012,20200617,23:40:52,500,4241
ag2012,20200617,23:40:53,0,4242
ag2012,20200617,23:40:53,500,4242
ag2012,20200617,23:40:54,0,4241
ag2012,20200617,23:40:54,500,4242
ag2012,20200617,23:40:55,0,4242
ag2012,20200617,23:40:56,0,4242
ag2012,20200617,23:40:57,0,4242
ag2012,20200617,23:40:57,500,4242
ag2012,20200617,23:40:58,0,4242
ag2012,20200617,23:40:59,0,4241
ag2012,20200617,23:40:59,500,4241
ag2012,20200617,23:41:00,0,4241
ag2012,20200617,23:41:00,500,4241
ag2012,20200617,23:41:01,0,4241
ag2012,20200617,23:41:01,500,4241
ag2012,20200617,23:41:02,0,4241
ag2012,20200617,23:41:02,500,4241
ag2012,20200617,23:41:03,0,4241
ag2012,20200617,23:41:03,500,4242
ag2012,20200617,23:41:04,0,4242
ag2012,20200617,23:41:04,500,4242
ag2012,20200617,23:41:05,0,4241
ag2012,20200617,23:41:05,500,4241
ag2012,20200617,23:41:06,0,4241
ag2012,20200617,23:41:06,500,4242
ag2012,20200617,23:41:07,0,4242
ag2012,20200617,23:41:07,500,4242
ag2012,20200617,23:41:08,0,4242
ag2012,20200617,23:41:08,500,4242
ag2012,20200617,23:41:09,0,4242
ag2012,20200617,23:41:09,500,4242
ag2012,20200617,23:41:11,0,4241
ag2012,20200617,23:41:11,500,4241
ag2012,20200617,23:41:12,0,4241
ag2012,20200617,23:41:12,500,4241
ag2012,20200617,23:41:13,0,4241
ag2012,20200617,23:41:13,500,4241
ag2012,20200617,23:41:14,0,4241
ag2012,20200617,23:41:14,500,4241
ag2012,20200617,23:41:15,0,4241
ag2012,20200617,23:41:15,500,4242
ag2012,20200617,23:41:16,0,4242
ag2012,20200617,23:41:16,500,4242
ag2012,20200617,23:41:17,0,4242
ag2012,20200617,23:41:17,500,4242
ag2012,20200617,23:41:18,0,4241
ag2012,20200617,23:41:18,500,4241
ag2012,20200617,23:41:19,0,4241
ag2012,20200617,23:41:19,500,4241
ag2012,20200617,23:41:20,0,4241
ag2012,20200617,23:41:20,500,4241
ag2012,20200617,23:41:21,0,4241
ag2012,20200617,23:41:21,500,4241
ag2012,20200617,23:41:22,0,4242
ag2012,20200617,23:41:22,500,4242
ag2012,20200617,23:41:23,0,4242
ag2012,20200617,23:41:23,500,4241
ag2012,20200617,23:41:24,0,4241
ag2012,20200617,23:41:25,0,4241
ag2012,20200617,23:41:25,500,4241
ag2012,20200617,23:41:26,0,4241
ag2012,20200617,23:41:26,500,4242
ag2012,20200617,23:41:27,0,4241
ag2012,20200617,23:41:27,500,4241
ag2012,20200617,23:41:28,0,4241
ag2012,20200617,23:41:28,500,4241
ag2012,20200617,23:41:29,0,4242
ag2012,20200617,23:41:29,500,4242
ag2012,20200617,23:41:30,0,4242
ag2012,20200617,23:41:30,500,4242
ag2012,20200617,23:41:31,0,4242
ag2012,20200617,23:41:31,500,4242
ag2012,20200617,23:41:32,0,4241
ag2012,20200617,23:41:32,500,4241
ag2012,20200617,23:41:33,0,4241
ag2012,20200617,23:41:33,500,4240
ag2012,20200617,23:41:34,0,4241
ag2012,20200617,23:41:34,500,4241
ag2012,20200617,23:41:35,0,4241
ag2012,20200617,23:41:35,500,4241
ag2012,20200617,23:41:36,0,4241
ag2012,20200617,23:41:36,500,4241
ag2012,20200617,23:41:37,0,4241
ag2012,20200617,23:41:37,500,4241
ag2012,20200617,23:41:38,0,4241
ag2012,20200617,23:41:38,500,4241
ag2012,20200617,23:41:39,0,4241
ag2012,20200617,23:41:39,500,4241
ag2012,20200617,23:41:40,0,4240
ag2012,20200617,23:41:40,500,4241
ag2012,20200617,23:41:41,0,4241
ag2012,20200617,23:41:41,500,4241
ag2012,20200617,23:41:42,0,4240
ag2012,20200617,23:41:42,500,4241
ag2012,20200617,23:41:43,0,4241
ag2012,20200617,23:41:43,500,4241
ag2012,20200617,23:41:44,0,4241
ag2012,20200617,23:41:44,500,4240
ag2012,20200617,23:41:45,0,4241
ag2012,20200617,23:41:45,500,4241
ag2012,20200617,23:41:46,0,4241
ag2012,20200617,23:41:46,500,4241
ag2012,20200617,23:41:47,0,4241
ag2012,20200617,23:41:48,0,4241
ag2012,20200617,23:41:48,500,4241
ag2012,20200617,23:41:49,0,4241
ag2012,20200617,23:41:49,500,4241
ag2012,20200617,23:41:50,0,4241
ag2012,20200617,23:41:50,500,4241
ag2012,20200617,23:41:51,0,4241
ag2012,20200617,23:41:51,500,4241
ag2012,20200617,23:41:52,0,4241
ag2012,20200617,23:41:52,500,4241
ag2012,20200617,23:41:53,0,4241
ag2012,20200617,23:41:53,500,4241
ag2012,20200617,23:41:54,0,4242
ag2012,20200617,23:41:54,500,4242
ag2012,20200617,23:41:55,0,4242
ag2012,20200617,23:41:55,500,4242
ag2012,20200617,23:41:56,500,4241
ag2012,20200617,23:41:57,0,4241
ag2012,20200617,23:41:57,500,4241
ag2012,20200617,23:41:58,0,4241
ag2012,20200617,23:41:58,500,4241
ag2012,20200617,23:41:59,0,4241
ag2012,20200617,23:41:59,500,4241
ag2012,20200617,23:42:00,500,4241
ag2012,20200617,23:42:01,0,4241
ag2012,20200617,23:42:01,500,4241
ag2012,20200617,23:42:02,0,4241
ag2012,20200617,23:42:02,500,4241
ag2012,20200617,23:42:03,0,4241
ag2012,20200617,23:42:03,500,4241
ag2012,20200617,23:42:04,0,4241
ag2012,20200617,23:42:04,500,4241
ag2012,20200617,23:42:05,0,4241
ag2012,20200617,23:42:05,500,4241
ag2012,20200617,23:42:06,0,4241
ag2012,20200617,23:42:07,0,4241
ag2012,20200617,23:42:07,500,4242
ag2012,20200617,23:42:08,0,4242
ag2012,20200617,23:42:08,500,4242
ag2012,20200617,23:42:09,0,4242
ag2012,20200617,23:42:09,500,4242
ag2012,20200617,23:42:10,0,4242
ag2012,20200617,23:42:10,500,4242
ag2012,20200617,23:42:11,0,4242
ag2012,20200617,23:42:11,500,4242
ag2012,20200617,23:42:12,0,4242
ag2012,20200617,23:42:12,500,4242
ag2012,20200617,23:42:13,500,4242
ag2012,20200617,23:42:14,0,4242
ag2012,20200617,23:42:14,500,4241
ag2012,20200617,23:42:15,0,4241
ag2012,20200617,23:42:15,500,4241
ag2012,20200617,23:42:16,0,4241
ag2012,20200617,23:42:16,500,4241
ag2012,20200617,23:42:17,0,4241
ag2012,20200617,23:42:17,500,4241
ag2012,20200617,23:42:18,0,4241
ag2012,20200617,23:42:19,0,4241
ag2012,20200617,23:42:19,500,4242
ag2012,20200617,23:42:20,500,4242
ag2012,20200617,23:42:21,0,4242
ag2012,20200617,23:42:22,0,4242
ag2012,20200617,23:42:22,500,4242
ag2012,20200617,23:42:23,0,4241
ag2012,20200617,23:42:23,500,4241
ag2012,20200617,23:42:24,0,4241
ag2012,20200617,23:42:24,500,4241
ag2012,20200617,23:42:25,0,4241
ag2012,20200617,23:42:25,500,4242
ag2012,20200617,23:42:26,0,4242
ag2012,20200617,23:42:26,500,4242
ag2012,20200617,23:42:27,0,4242
ag2012,20200617,23:42:27,500,4242
ag2012,20200617,23:42:28,0,4242
ag2012,20200617,23:42:28,500,4242
ag2012,20200617,23:42:29,0,4242
ag2012,20200617,23:42:29,500,4242
ag2012,20200617,23:42:30,0,4242
ag2012,20200617,23:42:30,500,4242
ag2012,20200617,23:42:31,0,4242
ag2012,20200617,23:42:31,500,4242
ag2012,20200617,23:42:32,0,4242
ag2012,20200617,23:42:33,0,4242
ag2012,20200617,23:42:33,500,4242
ag2012,20200617,23:42:34,0,4242
ag2012,20200617,23:42:34,500,4242
ag2012,20200617,23:42:35,0,4242
ag2012,20200617,23:42:35,500,4242
ag2012,20200617,23:42:36,0,4242
ag2012,20200617,23:42:36,500,4242
ag2012,20200617,23:42:37,0,4242
ag2012,20200617,23:42:38,0,4242
ag2012,20200617,23:42:38,500,4242
ag2012,20200617,23:42:39,0,4242
ag2012,20200617,23:42:39,500,4242
ag2012,20200617,23:42:40,0,4242
ag2012,20200617,23:42:41,0,4242
ag2012,20200617,23:42:41,500,4242
ag2012,20200617,23:42:42,0,4242
ag2012,20200617,23:42:42,500,4242
ag2012,20200617,23:42:43,0,4242
ag2012,20200617,23:42:43,500,4242
ag2012,20200617,23:42:44,0,4242
ag2012,20200617,23:42:44,500,4242
ag2012,20200617,23:42:45,500,4242
ag2012,20200617,23:42:46,0,4242
ag2012,20200617,23:42:46,500,4242
ag2012,20200617,23:42:47,0,4242
ag2012,20200617,23:42:47,500,4242
ag2012,20200617,23:42:48,0,4242
ag2012,20200617,23:42:48,500,4242
ag2012,20200617,23:42:49,0,4242
ag2012,20200617,23:42:49,500,4242
ag2012,20200617,23:42:50,0,4242
ag2012,20200617,23:42:50,500,4242
ag2012,20200617,23:42:51,0,4242
ag2012,20200617,23:42:51,500,4242
ag2012,20200617,23:42:52,0,4242
ag2012,20200617,23:42:52,500,4242
ag2012,20200617,23:42:53,0,4242
ag2012,20200617,23:42:53,500,4242
ag2012,20200617,23:42:54,0,4242
ag2012,20200617,23:42:54,500,4242
ag2012,20200617,23:42:55,0,4242
ag2012,20200617,23:42:55,500,4242
ag2012,20200617,23:42:56,0,4242
ag2012,20200617,23:42:56,500,4242
ag2012,20200617,23:42:57,0,4242
ag2012,20200617,23:42:57,500,4242
ag2012,20200617,23:42:58,0,4242
ag2012,20200617,23:42:58,500,4242
ag2012,20200617,23:42:59,0,4242
ag2012,20200617,23:42:59,500,4242
ag2012,20200617,23:43:00,0,4242
ag2012,20200617,23:43:00,500,4242
ag2012,20200617,23:43:01,0,4242
ag2012,20200617,23:43:01,500,4242
ag2012,20200617,23:43:02,0,4242
ag2012,20200617,23:43:02,500,4242
ag2012,20200617,23:43:03,0,4242
ag2012,20200617,23:43:03,500,4241
ag2012,20200617,23:43:04,0,4242
ag2012,20200617,23:43:04,500,4242
ag2012,20200617,23:43:05,0,4241
ag2012,20200617,23:43:05,500,4241
ag2012,20200617,23:43:06,0,4241
ag2012,20200617,23:43:06,500,4241
ag2012,20200617,23:43:07,0,4241
ag2012,20200617,23:43:07,500,4241
ag2012,20200617,23:43:08,0,4241
ag2012,20200617,23:43:08,500,4241
ag2012,20200617,23:43:09,0,4241
ag2012,20200617,23:43:09,500,4241
ag2012,20200617,23:43:10,0,4240
ag2012,20200617,23:43:10,500,4241
ag2012,20200617,23:43:11,0,4241
ag2012,20200617,23:43:11,500,4240
ag2012,20200617,23:43:12,0,4241
ag2012,20200617,23:43:12,500,4240
ag2012,20200617,23:43:13,0,4240
ag2012,20200617,23:43:13,500,4240
ag2012,20200617,23:43:14,0,4240
ag2012,20200617,23:43:14,500,4240
ag2012,20200617,23:43:15,0,4240
ag2012,20200617,23:43:15,500,4241
ag2012,20200617,23:43:16,0,4239
ag2012,20200617,23:43:16,500,4239
ag2012,20200617,23:43:17,0,4239
ag2012,20200617,23:43:17,500,4240
ag2012,20200617,23:43:18,0,4240
ag2012,20200617,23:43:18,500,4239
ag2012,20200617,23:43:19,0,4239
ag2012,20200617,23:43:19,500,4240
ag2012,20200617,23:43:20,0,4239
ag2012,20200617,23:43:20,500,4239
ag2012,20200617,23:43:21,0,4239
ag2012,20200617,23:43:21,500,4240
ag2012,20200617,23:43:22,0,4239
ag2012,20200617,23:43:22,500,4240
ag2012,20200617,23:43:23,0,4239
ag2012,20200617,23:43:23,500,4239
ag2012,20200617,23:43:24,0,4239
ag2012,20200617,23:43:24,500,4239
ag2012,20200617,23:43:25,0,4239
ag2012,20200617,23:43:25,500,4239
ag2012,20200617,23:43:26,0,4239
ag2012,20200617,23:43:26,500,4239
ag2012,20200617,23:43:27,0,4239
ag2012,20200617,23:43:27,500,4239
ag2012,20200617,23:43:28,0,4239
ag2012,20200617,23:43:28,500,4240
ag2012,20200617,23:43:29,0,4239
ag2012,20200617,23:43:29,500,4239
ag2012,20200617,23:43:30,0,4239
ag2012,20200617,23:43:30,500,4239
ag2012,20200617,23:43:31,0,4239
ag2012,20200617,23:43:31,500,4239
ag2012,20200617,23:43:32,0,4239
ag2012,20200617,23:43:32,500,4240
ag2012,20200617,23:43:33,0,4240
ag2012,20200617,23:43:33,500,4239
ag2012,20200617,23:43:34,0,4240
ag2012,20200617,23:43:34,500,4240
ag2012,20200617,23:43:35,0,4240
ag2012,20200617,23:43:35,500,4239
ag2012,20200617,23:43:36,0,4240
ag2012,20200617,23:43:36,500,4240
ag2012,20200617,23:43:37,0,4239
ag2012,20200617,23:43:37,500,4239
ag2012,20200617,23:43:38,0,4240
ag2012,20200617,23:43:38,500,4240
ag2012,20200617,23:43:39,0,4240
ag2012,20200617,23:43:39,500,4240
ag2012,20200617,23:43:40,0,4241
ag2012,20200617,23:43:40,500,4240
ag2012,20200617,23:43:41,0,4240
ag2012,20200617,23:43:41,500,4240
ag2012,20200617,23:43:42,0,4240
ag2012,20200617,23:43:42,500,4240
ag2012,20200617,23:43:43,0,4240
ag2012,20200617,23:43:43,500,4240
ag2012,20200617,23:43:44,0,4240
ag2012,20200617,23:43:44,500,4241
ag2012,20200617,23:43:45,0,4241
ag2012,20200617,23:43:45,500,4240
ag2012,20200617,23:43:46,0,4240
ag2012,20200617,23:43:46,500,4240
ag2012,20200617,23:43:47,0,4240
ag2012,20200617,23:43:47,500,4240
ag2012,20200617,23:43:48,0,4240
ag2012,20200617,23:43:48,500,4240
ag2012,20200617,23:43:49,0,4240
ag2012,20200617,23:43:49,500,4240
ag2012,20200617,23:43:50,0,4240
ag2012,20200617,23:43:50,500,4240
ag2012,20200617,23:43:51,0,4240
ag2012,20200617,23:43:51,500,4241
ag2012,20200617,23:43:52,0,4241
ag2012,20200617,23:43:52,500,4240
ag2012,20200617,23:43:53,0,4240
ag2012,20200617,23:43:53,500,4241
ag2012,20200617,23:43:54,0,4241
ag2012,20200617,23:43:54,500,4241
ag2012,20200617,23:43:55,0,4241
ag2012,20200617,23:43:55,500,4240
ag2012,20200617,23:43:56,0,4240
ag2012,20200617,23:43:56,500,4240
ag2012,20200617,23:43:57,0,4240
ag2012,20200617,23:43:57,500,4240
ag2012,20200617,23:43:58,0,4241
ag2012,20200617,23:43:58,500,4241
ag2012,20200617,23:43:59,0,4241
ag2012,20200617,23:43:59,500,4241
ag2012,20200617,23:44:00,0,4241
ag2012,20200617,23:44:00,500,4241
ag2012,20200617,23:44:01,0,4241
ag2012,20200617,23:44:01,500,4242
ag2012,20200617,23:44:02,0,4242
ag2012,20200617,23:44:02,500,4241
ag2012,20200617,23:44:03,0,4241
ag2012,20200617,23:44:03,500,4241
ag2012,20200617,23:44:04,0,4241
ag2012,20200617,23:44:04,500,4241
ag2012,20200617,23:44:05,0,4241
ag2012,20200617,23:44:05,500,4241
ag2012,20200617,23:44:06,500,4241
ag2012,20200617,23:44:07,0,4241
ag2012,20200617,23:44:07,500,4241
ag2012,20200617,23:44:08,0,4241
ag2012,20200617,23:44:08,500,4241
ag2012,20200617,23:44:09,0,4241
ag2012,20200617,23:44:09,500,4241
ag2012,20200617,23:44:10,0,4241
ag2012,20200617,23:44:10,500,4241
ag2012,20200617,23:44:11,0,4242
ag2012,20200617,23:44:11,500,4242
ag2012,20200617,23:44:12,0,4242
ag2012,20200617,23:44:12,500,4242
ag2012,20200617,23:44:13,0,4242
ag2012,20200617,23:44:13,500,4242
ag2012,20200617,23:44:14,0,4241
ag2012,20200617,23:44:14,500,4241
ag2012,20200617,23:44:15,0,4241
ag2012,20200617,23:44:15,500,4241
ag2012,20200617,23:44:16,500,4241
ag2012,20200617,23:44:17,0,4241
ag2012,20200617,23:44:17,500,4241
ag2012,20200617,23:44:18,0,4240
ag2012,20200617,23:44:18,500,4240
ag2012,20200617,23:44:19,0,4241
ag2012,20200617,23:44:19,500,4241
ag2012,20200617,23:44:20,0,4241
ag2012,20200617,23:44:20,500,4241
ag2012,20200617,23:44:21,0,4241
ag2012,20200617,23:44:21,500,4241
ag2012,20200617,23:44:22,0,4241
ag2012,20200617,23:44:22,500,4241
ag2012,20200617,23:44:23,0,4241
ag2012,20200617,23:44:23,500,4241
ag2012,20200617,23:44:24,0,4241
ag2012,20200617,23:44:24,500,4240
ag2012,20200617,23:44:25,0,4240
ag2012,20200617,23:44:25,500,4240
ag2012,20200617,23:44:26,0,4240
ag2012,20200617,23:44:26,500,4240
ag2012,20200617,23:44:27,0,4240
ag2012,20200617,23:44:27,500,4240
ag2012,20200617,23:44:28,0,4241
ag2012,20200617,23:44:28,500,4241
ag2012,20200617,23:44:29,0,4241
ag2012,20200617,23:44:29,500,4241
ag2012,20200617,23:44:30,0,4241
ag2012,20200617,23:44:30,500,4241
ag2012,20200617,23:44:31,0,4241
ag2012,20200617,23:44:31,500,4241
ag2012,20200617,23:44:32,0,4241
ag2012,20200617,23:44:32,500,4241
ag2012,20200617,23:44:33,0,4241
ag2012,20200617,23:44:33,500,4240
ag2012,20200617,23:44:34,0,4240
ag2012,20200617,23:44:34,500,4240
ag2012,20200617,23:44:35,0,4240
ag2012,20200617,23:44:35,500,4241
ag2012,20200617,23:44:36,500,4241
ag2012,20200617,23:44:37,0,4241
ag2012,20200617,23:44:38,0,4241
ag2012,20200617,23:44:38,500,4241
ag2012,20200617,23:44:39,0,4241
ag2012,20200617,23:44:39,500,4241
ag2012,20200617,23:44:40,0,4241
ag2012,20200617,23:44:40,500,4241
ag2012,20200617,23:44:41,0,4241
ag2012,20200617,23:44:41,500,4241
ag2012,20200617,23:44:42,0,4241
ag2012,20200617,23:44:42,500,4240
ag2012,20200617,23:44:43,0,4240
ag2012,20200617,23:44:43,500,4240
ag2012,20200617,23:44:44,0,4240
ag2012,20200617,23:44:45,0,4240
ag2012,20200617,23:44:45,500,4240
ag2012,20200617,23:44:46,500,4240
ag2012,20200617,23:44:47,0,4240
ag2012,20200617,23:44:48,0,4240
ag2012,20200617,23:44:48,500,4240
ag2012,20200617,23:44:49,0,4240
ag2012,20200617,23:44:49,500,4240
ag2012,20200617,23:44:50,0,4240
ag2012,20200617,23:44:50,500,4240
ag2012,20200617,23:44:51,0,4240
ag2012,20200617,23:44:51,500,4240
ag2012,20200617,23:44:52,0,4240
ag2012,20200617,23:44:53,0,4240
ag2012,20200617,23:44:53,500,4240
ag2012,20200617,23:44:54,0,4240
ag2012,20200617,23:44:54,500,4240
ag2012,20200617,23:44:55,0,4240
ag2012,20200617,23:44:55,500,4240
ag2012,20200617,23:44:56,0,4240
ag2012,20200617,23:44:56,500,4240
ag2012,20200617,23:44:57,0,4241
ag2012,20200617,23:44:57,500,4241
ag2012,20200617,23:44:58,500,4240
ag2012,20200617,23:44:59,0,4240
ag2012,20200617,23:44:59,500,4240
ag2012,20200617,23:45:00,0,4240
ag2012,20200617,23:45:00,500,4240
ag2012,20200617,23:45:01,0,4240
ag2012,20200617,23:45:01,500,4240
ag2012,20200617,23:45:02,0,4239
ag2012,20200617,23:45:02,500,4240
ag2012,20200617,23:45:03,0,4239
ag2012,20200617,23:45:03,500,4240
ag2012,20200617,23:45:04,0,4240
ag2012,20200617,23:45:04,500,4240
ag2012,20200617,23:45:05,0,4240
ag2012,20200617,23:45:05,500,4240
ag2012,20200617,23:45:06,0,4240
ag2012,20200617,23:45:06,500,4240
ag2012,20200617,23:45:07,0,4240
ag2012,20200617,23:45:07,500,4240
ag2012,20200617,23:45:08,0,4240
ag2012,20200617,23:45:08,500,4239
ag2012,20200617,23:45:09,0,4240
ag2012,20200617,23:45:09,500,4240
ag2012,20200617,23:45:10,0,4240
ag2012,20200617,23:45:10,500,4239
ag2012,20200617,23:45:11,0,4240
ag2012,20200617,23:45:11,500,4239
ag2012,20200617,23:45:12,0,4239
